澳	221
姨	221
姊	221
呆	221
购	221
饱	221
朗	220
枝	219
柳	219
恭	219
频	218
墙	218
碗	217
愁	217
币	216
剩	215
徐	215
讯	215
咱	214
播	214
勾	213
疼	213
阅	213
亿	213
赏	213
掌	212
桥	212
奈	211
暖	211
逐	211
软	211
舌	210
距	210
夹	210
废	210
鼎	209
籍	209
暴	209
萝	208
奖	208
防	207
救	207
毒	207
涯	207
秘	207
访	207
覆	206
糖	206
哦	205
恨	205
漫	204
舟	204
航	204
订	204
聚	203
醒	203
梁	203
熊	202
阔	202
检	202
贼	202
谦	202
滚	202
蛇	201
描	201
猜	201
忽	201
忆	201
荣	201
鉴	201
泉	200
抓	200
妳	200
淡	199
庄	198
融	197
佳	197
棋	197
摆	197
阵	197
凤	197
厚	196
延	196
避	196
紫	196
抗	196
尺	196
霸	196
劝	196
晓	196
途	195
泡	195
庆	195
探	194
御	194
轮	194
旗	193
审	193
遗	193
辈	193
琴	192
肥	192
森	192
侯	191
宿	191
怒	191
戴	190
粉	190
魂	190
泛	190
劲	190
酱	190
纷	189
埋	188
绍	188
帅	188
厌	188
珠	187
翼	187
龄	187
拳	185
染	185
鼻	184
炒	184
尸	183
献	183
郭	182
丈	182
袋	182
析	182
津	182
泰	182
详	182
辑	182
贝	182
添	181
巨	181
晋	181
勤	180
斤	180
屈	180
郎	180
俩	180
腐	179
篮	179
闽	179
忌	178
摇	178
醉	177
鞋	177
均	177
衫	177
壮	177
纵	177
仲	176
羽	176
默	176
洞	175
控	175
珍	175
岸	175
筋	175
域	174
糕	174
碎	174
厂	174
瞧	173
估	173
羞	173
兆	173
枪	173
箱	172
潜	172
残	172
糊	171
忠	171
患	170
魏	170
秒	170
徒	170
甘	170
肚	170
赚	170
戈	169
薄	169
疾	169
酸	169
泽	169
仪	169
笨	168
兔	168
惠	168
衬	168
嘅	167
硬	167
植	167
挥	167
纯	167
违	167
炼	166
忧	166
啥	165
豕	165
捉	164
损	164
沟	164
浓	164
握	163
瑞	163
豪	163
桃	163
凭	163
廿	162
昏	162
泪	162
叹	162
兹	162
怨	161
擦	161
偶	160
狂	160
冇	160
冠	160
迅	160
宣	160
迫	160
核	160
妖	159
潮	159
屁	159
墨	159
魔	159
躺	159
夺	159
毋	158
朵	158
踢	158
滑	158
撞	158
峰	158
铺	158
恒	158
焉	157
殷	157
池	157
侧	157
贤	157
巾	156
享	156
瘦	156
驾	156
摩	155
圈	155
阮	155
览	155
饺	155
郑	155
虾	155
敦	154
逃	154
狼	154
邪	154
尘	154
塞	153
扣	153
慧	153
岂	153
骂	152
毁	152
伙	151
症	151
仿	150
扰	150
闷	150
咗	149
涉	149
敏	149
搜	149
懒	149
遭	148
惟	148
俱	148
奉	148
缓	148
颗	148
钢	148
竖	148
萨	148
炸	147
撒	147
弗	147
塔	147
骗	147
旦	146
惜	146
摸	146
匹	146
哀	146
咸	146
监	146
氵	145
刷	145
辱	145
惑	145
腰	145
糟	145
堆	144
幽	144
蓓	144
戒	144
杆	144
迁	144
涂	144
荐	144
丹	143
幺	143
燕	142
吐	142
丨	142
液	142
岛	142
飘	142
