纯	120
靈	120
泽	120
尘	120
顏	120
缩	120
傅	119
匙	119
夕	119
轮	119
規	119
妒	119
仇	119
厌	119
嫁	119
摔	119
夢	119
寡	118
矢	118
拒	118
愈	118
盼	118
芳	118
曜	118
紙	117
售	117
吵	117
绩	116
翁	116
漏	116
祥	116
屎	116
览	115
罢	115
藍	115
灰	115
逆	115
扎	115
凤	115
熱	114
蜀	114
夺	114
腦	114
愉	114
哲	114
忧	114
費	114
饺	114
趋	114
烏	114
備	113
昧	113
飲	113
喂	113
隻	113
橙	113
钢	113
苗	113
庄	113
陶	113
浓	113
衛	113
玛	113
丙	112
贝	112
迁	112
嫌	112
慕	112
丿	112
链	112
骗	111
哇	111
腔	111
溜	111
終	111
抵	111
恒	111
违	111
垂	110
線	110
嗯	110
献	110
凌	110
胞	110
尿	110
挣	110
幂	110
訓	109
阻	109
乜	109
哎	109
扔	109
闪	109
寺	109
拆	109
碑	109
歷	109
雜	108
竖	108
筑	108
趁	108
亭	108
援	108
培	107
館	107
細	107
拟	107
貓	107
換	107
甫	107
脾	107
阶	107
嗨	107
悉	107
維	107
插	107
盐	107
仰	107
藝	107
炎	106
丫	106
岛	106
盟	106
闷	106
枚	106
腾	106
粤	105
菇	105
勒	105
叹	105
煎	105
爬	105
衡	105
廉	105
聯	105
際	105
練	105
夷	104
領	104
啲	104
辨	104
驾	104
乒	104
飘	104
焦	104
堪	104
歉	104
蘇	104
雀	103
萨	103
乓	103
泊	103
淋	103
勞	103
夠	103
翠	103
弦	103
酷	102
厕	102
昌	102
級	102
吓	101
緣	101
粗	101
桂	101
赢	101
牧	101
涂	101
洁	101
凶	101
锻	101
陷	100
夸	100
躲	100
歪	100
贤	100
艹	100
扫	100
嘉	100
藥	100
椒	100
蓋	100
咁	99
抢	99
纵	99
振	99
豫	99
尋	99
桶	99
荐	99
董	99
菲	99
仗	99
沈	99
柔	99
乖	99
抬	98
庚	98
橫	98
劍	98
寅	98
卦	98
晋	98
协	98
兹	98
牢	98
额	98
厨	98
勢	98
摊	98
圍	97
圓	97
昭	97
锦	97
鉴	97
卻	97
暑	97
逝	97
柜	97
歇	97
翰	97
閩	97
涵	96
允	96
辦	96
遮	96
镇	96
窮	96
梨	96
執	96
盲	96
決	96
斜	95
淘	95
哩	95
窝	95
猴	95
猛	95
虹	95
拖	95
签	95
堅	94
杰	94
递	94
卅	94
癌	94
討	94
鄉	94
麥	93
複	93
導	93
竞	93
娜	93
鸭	93
抛	93
儒	93
钥	93
坡	93
粒	93
莱	93
杏	93
綠	93
酉	93
嚴	93
豈	92
葡	92
遥	92
茫	92
乏	92
循	92
辩	92
膀	92
鄭	91
剪	91
罕	91
碧	91
煌	91
润	91
晕	91
啤	91
赴	91
歧	91
蠢	91
蛙	91
函	91
喊	91
宀	90
询	90
仪	90
径	90
袭	90
郁	90
召	90
緊	90
沫	90
丶	90
宅	90
翅	90
顧	90
刮	89
蘋	89
